trip,obs,country,city,mode,mode2,route,wo,ac,crowd,co2,lnco2,over,season
24,15,0,0,2,3,1,1,2,1,638,6.458338283,0,Summer
24,16,0,0,2,3,1,1,2,1,626,6.439350371,0,Summer
25,1,0,0,1,1,4,1,2,1,616,6.423246964,0,Summer
25,2,0,0,1,1,4,1,2,1,769,6.64509097,0,Summer
25,3,0,0,1,1,4,1,2,1,821,6.710523109,0,Summer
25,4,0,0,1,1,4,1,2,1,892,6.793466133,0,Summer
25,5,0,0,1,1,4,1,2,1,919,6.823286122,0,Summer
25,6,0,0,1,1,4,1,2,1,952,6.858565035,0,Summer
25,7,0,0,1,1,4,1,2,1,940,6.845879875,0,Summer
25,8,0,0,1,1,4,1,2,1,940,6.845879875,0,Summer
25,9,0,0,1,1,4,1,2,1,939,6.844815479,0,Summer
25,10,0,0,1,1,4,1,2,1,562,6.33150185,0,Summer
25,11,1,2,0,1,6,1,1,3,1282,7.156176637,1,
25,12,1,2,0,1,6,1,1,2,1277,7.152268856,1,
25,13,1,2,0,1,6,1,1,3,1265,7.142827401,1,
26,1,0,0,1,1,3,1,1,2,493,6.200509174,0,Summer
26,2,0,0,1,1,3,1,1,2,668,6.504288174,0,Summer
26,3,0,0,1,1,3,1,1,2,777,6.65544035,0,Summer
26,4,0,0,1,1,3,1,1,2,890,6.791221463,0,Summer
26,5,0,0,1,1,3,1,1,2,957,6.863803391,0,Summer
26,6,0,0,1,1,3,1,1,2,1003,6.910750788,1,Summer
26,7,0,0,1,1,3,1,1,2,1056,6.962243464,1,Summer
26,8,0,0,1,1,3,1,1,2,1098,7.001245622,1,Summer
26,9,0,0,1,1,3,1,1,2,1091,6.994849986,1,Summer
26,10,0,0,1,1,3,1,1,2,1092,6.995766156,1,Summer
26,11,0,0,1,1,3,1,1,2,1091,6.994849986,1,Summer
26,12,0,0,1,1,3,1,1,2,1116,7.017506143,1,Summer
26,13,0,0,1,1,3,1,1,2,1085,6.989335266,1,Summer
26,14,0,0,1,1,3,1,1,2,807,6.693323668,0,Summer
26,15,1,2,0,1,6,2,1,3,1734,7.458186157,1,
26,16,1,2,0,1,6,2,1,3,1515,7.323170718,1,
26,17,1,2,0,1,6,2,1,3,1497,7.311218384,1,
26,18,1,2,0,1,6,2,1,3,1481,7.300472814,1,
26,19,1,2,0,1,6,2,1,3,1354,7.210818453,1,
26,20,1,2,0,1,6,2,1,3,1350,7.207859871,1,
26,21,1,2,0,1,6,2,1,3,1348,7.206377291,1,
26,22,1,2,0,1,6,2,1,3,1342,7.201916318,1,
26,23,1,2,0,1,6,2,1,3,1331,7.193685818,1,
26,24,1,2,0,1,6,2,1,3,1323,7.187657164,1,
26,25,1,2,0,1,6,2,1,3,1308,7.176254532,1,
26,26,1,2,0,1,6,2,1,3,1292,7.163946684,1,
26,27,1,2,0,1,6,2,1,3,1279,7.153833802,1,
26,28,1,2,0,1,6,2,1,3,1278,7.153051635,1,
27,1,0,0,2,3,0,1,2,2,505,6.224558429,0,Summer
27,2,0,0,2,3,0,1,2,2,515,6.244166901,0,Summer
27,3,0,0,2,3,0,1,2,2,539,6.289715571,0,Summer
27,4,0,0,2,3,0,1,2,2,540,6.29156914,0,Summer
27,5,0,0,2,3,0,1,2,2,569,6.343880434,0,Summer
27,6,0,0,2,3,0,1,2,2,532,6.276643489,0,Summer
27,7,0,0,2,3,0,1,2,2,535,6.282266747,0,Summer
27,8,0,0,2,3,0,1,2,2,555,6.318968114,0,Summer
27,9,0,0,2,3,0,1,2,2,574,6.352629396,0,Summer
27,10,0,0,2,3,0,1,2,2,575,6.354370041,0,Summer
27,11,0,0,2,3,0,1,2,2,562,6.33150185,0,Summer
27,12,0,0,2,3,0,1,2,2,595,6.388561406,0,Summer
27,13,0,0,2,3,0,1,2,2,588,6.376726948,0,Summer
27,14,0,0,2,3,0,1,2,2,554,6.317164687,0,Summer
28,1,0,0,1,1,4,1,2,3,521,6.255750042,0,Summer
28,2,0,0,1,1,4,1,2,3,515,6.244166901,0,Summer
28,3,0,0,1,1,4,1,2,3,832,6.723832441,0,Summer
28,4,0,0,1,1,4,1,2,3,899,6.801283034,0,Summer
28,5,0,0,1,1,4,1,2,3,964,6.871091295,0,Summer
28,6,0,0,1,1,4,1,2,3,947,6.853299093,0,Summer
28,7,0,0,1,1,4,1,2,3,946,6.852242569,0,Summer
28,8,0,0,1,1,4,1,2,3,988,6.895682698,0,Summer
28,9,0,0,1,1,4,1,2,3,986,6.893656355,0,Summer
28,10,0,0,1,1,4,1,2,3,1043,6.949856455,1,Summer
28,11,0,0,1,1,4,1,2,3,1155,7.051855623,1,Summer
29,1,0,0,2,3,1,1,2,2,660,6.492239835,0,Summer
29,2,0,0,2,3,1,1,2,2,656,6.486160789,0,Summer
29,3,0,0,2,3,1,1,2,2,654,6.483107351,0,Summer
29,4,0,0,2,3,1,1,2,2,615,6.421622268,0,Summer
29,5,0,0,2,3,1,1,2,2,615,6.421622268,0,Summer
29,6,0,0,2,3,1,1,2,2,662,6.495265556,0,Summer
29,7,0,0,2,3,1,1,2,2,692,6.539585956,0,Summer
29,8,0,0,2,3,1,1,2,2,711,6.56667243,0,Summer
29,9,0,0,2,3,1,1,2,2,683,6.52649486,0,Summer
29,10,0,0,2,3,1,1,2,2,702,6.553933404,0,Summer
29,11,0,0,2,3,1,1,2,2,696,6.54534966,0,Summer
29,12,0,0,2,3,1,1,2,2,689,6.535241271,0,Summer
29,13,0,0,2,3,1,1,2,2,676,6.516193076,0,Summer
29,14,0,0,2,3,1,1,2,2,711,6.56667243,0,Summer
29,15,0,0,2,3,1,1,2,2,683,6.52649486,0,Summer
30,1,0,0,2,3,1,1,2,2,576,6.356107661,0,Summer
30,2,0,0,2,3,1,1,2,2,614,6.419994928,0,Summer
30,3,0,0,2,3,1,1,2,2,619,6.428105273,0,Summer
30,4,0,0,2,3,1,1,2,2,623,6.434546519,0,Summer
30,5,0,0,2,3,1,1,2,2,598,6.393590754,0,Summer
30,6,0,0,2,3,1,1,2,2,574,6.352629396,0,Summer
30,7,0,0,2,3,1,1,2,2,583,6.368187186,0,Summer
30,8,0,0,2,3,1,1,2,2,581,6.364750757,0,Summer
30,9,0,0,2,3,1,1,2,2,586,6.37331979,0,Summer
30,10,0,0,2,3,1,1,2,2,587,6.37502482,0,Summer
30,11,0,0,2,3,1,1,2,2,603,6.401917197,0,Summer
30,12,0,0,2,3,1,1,2,2,583,6.368187186,0,Summer
30,13,0,0,2,3,1,1,2,2,560,6.327936784,0,Summer
30,14,0,0,2,3,1,1,2,2,584,6.369900983,0,Summer
30,15,0,0,2,3,1,1,2,2,559,6.326149473,0,Summer
31,1,0,0,1,1,4,2,1,2,587,6.37502482,0,Summer
31,2,0,0,1,1,4,2,1,2,732,6.595780514,0,Summer
31,3,0,0,1,1,4,2,1,2,694,6.542471961,0,Summer
31,4,0,0,1,1,4,2,1,2,703,6.555356892,0,Summer
31,5,0,0,1,1,4,2,1,2,709,6.563855527,0,Summer
31,6,0,0,1,1,4,2,1,2,712,6.568077911,0,Summer
31,7,0,0,1,1,4,2,1,2,695,6.543911846,0,Summer
31,8,0,0,1,1,4,2,1,2,679,6.520621128,0,Summer
31,9,0,0,1,1,4,2,1,2,676,6.516193076,0,Summer
31,10,0,0,1,1,4,2,1,2,683,6.52649486,0,Summer
31,11,0,0,1,1,4,2,1,2,697,6.546785411,0,Summer
31,12,0,0,1,1,4,2,1,2,534,6.280395839,0,Summer
32,1,0,0,1,1,3,1,1,1,532,6.276643489,0,Summer
32,2,0,0,1,1,3,1,1,1,623,6.434546519,0,Summer
32,3,0,0,1,1,3,1,1,1,683,6.52649486,0,Summer
32,4,0,0,1,1,3,1,1,1,688,6.533788838,0,Summer
32,5,0,0,1,1,3,1,1,1,713,6.56948142,0,Summer
32,6,0,0,1,1,3,1,1,1,732,6.595780514,0,Summer
32,7,0,0,1,1,3,1,1,1,746,6.6147256,0,Summer
32,8,0,0,1,1,3,1,1,1,765,6.639875834,0,Summer
32,9,0,0,1,1,3,1,1,1,773,6.650279049,0,Summer
32,10,0,0,1,1,3,1,1,1,747,6.616065185,0,Summer
32,11,0,0,1,1,3,1,1,1,765,6.639875834,0,Summer
32,12,0,0,1,1,3,1,1,1,760,6.633318433,0,Summer
32,13,0,0,1,1,3,1,1,1,739,6.605297921,0,Summer
33,1,0,0,2,3,0,1,2,1,525,6.263398263,0,Summer
33,2,0,0,2,3,0,1,2,1,581,6.364750757,0,Summer
33,3,0,0,2,3,0,1,2,1,570,6.345636361,0,Summer
33,4,0,0,2,3,0,1,2,1,568,6.342121419,0,Summer
33,5,0,0,2,3,0,1,2,1,587,6.37502482,0,Summer
33,6,0,0,2,3,0,1,2,1,582,6.366470448,0,Summer
33,7,0,0,2,3,0,1,2,1,566,6.338594078,0,Summer
33,8,0,0,2,3,0,1,2,1,581,6.364750757,0,Summer
33,9,0,0,2,3,0,1,2,1,590,6.380122537,0,Summer
33,10,0,0,2,3,0,1,2,1,610,6.413458957,0,Summer
33,11,0,0,2,3,0,1,2,1,582,6.366470448,0,Summer
33,12,0,0,2,3,0,1,2,1,608,6.410174882,0,Summer
33,13,0,0,2,3,0,1,2,1,594,6.386879319,0,Summer
33,14,0,0,2,3,0,1,2,1,583,6.368187186,0,Summer
34,1,0,0,2,3,0,1,2,1,667,6.502790046,0,Summer
34,2,0,0,2,3,0,1,2,1,665,6.499787041,0,Summer
34,3,0,0,2,3,0,1,2,1,640,6.461468176,0,Summer
34,4,0,0,2,3,0,1,2,1,638,6.458338283,0,Summer
34,5,0,0,2,3,0,1,2,1,647,6.472346295,0,Summer
34,6,0,0,2,3,0,1,2,1,631,6.447305863,0,Summer
34,7,0,0,2,3,0,1,2,1,614,6.419994928,0,Summer
34,8,0,0,2,3,0,1,2,1,620,6.429719478,0,Summer
34,9,0,0,2,3,0,1,2,1,647,6.472346295,0,Summer
34,10,0,0,2,3,0,1,2,1,630,6.445719819,0,Summer
34,11,0,0,2,3,0,1,2,1,589,6.378426184,0,Summer
34,12,0,0,2,3,0,1,2,1,596,6.390240667,0,Summer
34,13,0,0,2,3,0,1,2,1,613,6.418364936,0,Summer
34,14,0,0,2,3,0,1,2,1,574,6.352629396,0,Summer
34,15,0,0,2,3,0,1,2,1,573,6.350885717,0,Summer
34,16,1,2,0,1,6,1,1,3,1664,7.416979621,1,
34,17,1,2,0,1,6,1,1,3,1655,7.411556288,1,
34,18,1,2,0,1,6,1,1,3,1653,7.410347098,1,
34,19,1,2,0,1,6,1,1,3,1588,7.370230642,1,
34,20,1,2,0,1,6,1,1,3,1495,7.309881486,1,
34,21,1,2,0,1,6,1,1,3,1467,7.290974778,1,
34,22,1,2,0,1,6,1,1,3,1440,7.272398393,1,
34,23,1,2,0,1,6,1,1,3,1418,7.257002707,1,
34,24,1,2,0,1,6,1,1,3,1367,7.220373837,1,
34,25,1,2,0,1,6,1,1,3,1323,7.187657164,1,
34,26,1,2,0,1,6,1,1,3,1266,7.143617603,1,
34,27,1,2,0,1,6,1,1,3,1265,7.142827401,1,
35,1,0,0,1,1,3,1,2,2,559,6.326149473,0,Summer
35,2,0,0,1,1,3,1,2,2,641,6.463029457,0,Summer
35,3,0,0,1,1,3,1,2,2,701,6.552507887,0,Summer
35,4,0,0,1,1,3,1,2,2,779,6.658011046,0,Summer
35,5,0,0,1,1,3,1,2,2,818,6.706862337,0,Summer
35,6,0,0,1,1,3,1,2,2,871,6.769641977,0,Summer
35,7,0,0,1,1,3,1,2,2,917,6.821107472,0,Summer
35,8,0,0,1,1,3,1,2,2,916,6.820016365,0,Summer
35,9,0,0,1,1,3,1,2,2,914,6.817830571,0,Summer
35,10,0,0,1,1,3,1,2,2,917,6.821107472,0,Summer
35,11,0,0,1,1,3,1,2,2,920,6.82437367,0,Summer
35,12,0,0,1,1,3,1,2,2,872,6.770789424,0,Summer
35,13,0,0,1,1,3,1,2,2,853,6.748759547,0,Summer
35,14,0,0,1,1,3,1,2,2,863,6.760414691,0,Summer
35,15,0,0,1,1,3,1,2,2,885,6.785587645,0,Summer
35,16,0,0,1,1,3,1,2,2,865,6.762729507,0,Summer
35,17,0,0,1,1,3,1,2,2,682,6.525029658,0,Summer
36,1,0,0,1,1,0,1,2,1,569,6.343880434,0,Summer
36,2,0,0,1,1,0,1,2,1,661,6.49375384,0,Summer
36,3,0,0,1,1,0,1,2,1,774,6.651571874,0,Summer
36,4,0,0,1,1,0,1,2,1,794,6.677083461,0,Summer
36,5,0,0,1,1,0,1,2,1,816,6.704414355,0,Summer
36,6,0,0,1,1,0,1,2,1,805,6.690842277,0,Summer
36,7,0,0,1,1,0,1,2,1,797,6.680854679,0,Summer
36,8,0,0,1,1,0,1,2,1,779,6.658011046,0,Summer
36,9,0,0,1,1,0,1,2,1,761,6.634633358,0,Summer
36,10,0,0,1,1,0,1,2,1,749,6.618738984,0,Summer
36,11,0,0,1,1,0,1,2,1,760,6.633318433,0,Summer
36,12,0,0,1,1,0,1,2,1,728,6.590301048,0,Summer
36,13,0,0,1,1,0,1,2,1,743,6.610696045,0,Summer
36,14,0,0,1,1,0,1,2,1,694,6.542471961,0,Summer
36,15,1,2,3,2,6,2,1,3,1313,7.180069874,1,
37,1,0,0,1,1,0,1,2,1,547,6.304448802,0,Summer
37,2,0,0,1,1,0,1,2,1,535,6.282266747,0,Summer
37,3,0,0,1,1,0,1,2,1,541,6.293419279,0,Summer
37,4,0,0,1,1,0,1,2,1,568,6.342121419,0,Summer
37,5,0,0,1,1,0,1,2,1,561,6.329720906,0,Summer
37,6,0,0,1,1,0,1,2,1,573,6.350885717,0,Summer
37,7,0,0,1,1,0,1,2,1,571,6.34738921,0,Summer
37,8,0,0,1,1,0,1,2,1,595,6.388561406,0,Summer
37,9,0,0,1,1,0,1,2,1,610,6.413458957,0,Summer
37,10,0,0,1,1,0,1,2,1,596,6.390240667,0,Summer
37,11,0,0,1,1,0,1,2,1,609,6.411818268,0,Summer
37,12,0,0,1,1,0,1,2,1,610,6.413458957,0,Summer
37,13,0,0,1,1,0,1,2,1,610,6.413458957,0,Summer
37,14,0,0,1,1,0,1,2,1,587,6.37502482,0,Summer
38,1,0,0,1,1,0,1,1,2,592,6.383506635,0,Summer
38,2,0,0,1,1,0,1,1,2,610,6.413458957,0,Summer
38,3,0,0,1,1,0,1,1,2,619,6.428105273,0,Summer
38,4,0,0,1,1,0,1,1,2,654,6.483107351,0,Summer
38,5,0,0,1,1,0,1,1,2,641,6.463029457,0,Summer
38,6,0,0,1,1,0,1,1,2,667,6.502790046,0,Summer
38,7,0,0,1,1,0,1,1,2,665,6.499787041,0,Summer
38,8,0,0,1,1,0,1,1,2,657,6.487684018,0,Summer
38,9,0,0,1,1,0,1,1,2,656,6.486160789,0,Summer
38,10,0,0,1,1,0,1,1,2,672,6.510258341,0,Summer
38,11,0,0,1,1,0,1,1,2,652,6.480044562,0,Summer
38,12,0,0,1,1,0,1,1,2,615,6.421622268,0,Summer
39,1,0,0,1,1,0,1,2,1,571,6.34738921,0,Summer
39,2,0,0,1,1,0,1,2,1,591,6.381816017,0,Summer
39,3,0,0,1,1,0,1,2,1,603,6.401917197,0,Summer
39,4,0,0,1,1,0,1,2,1,551,6.311734809,0,Summer
40,1,0,0,1,1,0,2,1,1,528,6.269096284,0,Summer
40,2,0,0,1,1,0,2,1,1,549,6.308098442,0,Summer
40,3,0,0,1,1,0,2,1,1,545,6.300785795,0,Summer
40,4,0,0,1,1,0,2,1,1,563,6.333279628,0,Summer
40,5,0,0,1,1,0,2,1,1,589,6.378426184,0,Summer
40,6,0,0,1,1,0,2,1,1,596,6.390240667,0,Summer
40,7,0,0,1,1,0,2,1,1,608,6.410174882,0,Summer
40,8,0,0,1,1,0,2,1,1,600,6.396929655,0,Summer
40,9,0,0,1,1,0,2,1,1,577,6.357842267,0,Summer
40,10,0,0,1,1,0,2,1,1,565,6.336825731,0,Summer
40,11,0,0,1,1,0,2,1,1,594,6.386879319,0,Summer
40,12,0,0,1,1,0,2,1,1,577,6.357842267,0,Summer
40,13,0,0,1,1,0,2,1,1,570,6.345636361,0,Summer
40,14,0,0,1,1,0,2,1,1,582,6.366470448,0,Summer
40,15,0,0,1,1,0,2,1,1,607,6.408528791,0,Summer
40,16,0,0,1,1,0,2,1,1,608,6.410174882,0,Summer
40,17,0,0,1,1,0,2,1,1,615,6.421622268,0,Summer
40,18,0,0,1,1,0,2,1,1,614,6.419994928,0,Summer
40,19,0,0,1,1,0,2,1,1,602,6.400257445,0,Summer
40,20,0,0,1,1,0,2,1,1,587,6.37502482,0,Summer
40,21,1,2,3,2,5,2,1,3,1266,7.143617603,1,
41,1,0,0,1,1,0,1,1,1,574,6.352629396,0,Summer
41,2,0,0,1,1,0,1,1,1,726,6.587550015,0,Summer
41,3,0,0,1,1,0,1,1,1,749,6.618738984,0,Summer
41,4,0,0,1,1,0,1,1,1,736,6.601230119,0,Summer
41,5,0,0,1,1,0,1,1,1,765,6.639875834,0,Summer
41,6,0,0,1,1,0,1,1,1,806,6.692083743,0,Summer
41,7,0,0,1,1,0,1,1,1,810,6.697034248,0,Summer
41,8,0,0,1,1,0,1,1,1,803,6.688354714,0,Summer
41,9,0,0,1,1,0,1,1,1,819,6.708084084,0,Summer
41,10,0,0,1,1,0,1,1,1,832,6.723832441,0,Summer
41,11,0,0,1,1,0,1,1,1,825,6.715383386,0,Summer
41,12,0,0,1,1,0,1,1,1,825,6.715383386,0,Summer
41,13,0,0,1,1,0,1,1,1,805,6.690842277,0,Summer
41,14,0,0,1,1,0,1,1,1,799,6.683360946,0,Summer
41,15,0,0,1,1,0,1,1,1,688,6.533788838,0,Summer
42,1,0,0,1,1,0,1,2,1,504,6.222576268,0,Summer
42,2,0,0,1,1,0,1,2,1,536,6.284134161,0,Summer
42,3,0,0,1,1,0,1,2,1,559,6.326149473,0,Summer
42,4,0,0,1,1,0,1,2,1,556,6.320768294,0,Summer
42,5,0,0,1,1,0,1,2,1,567,6.340359304,0,Summer
42,6,0,0,1,1,0,1,2,1,542,6.295266001,0,Summer
42,7,0,0,1,1,0,1,2,1,572,6.349138991,0,Summer
42,8,0,0,1,1,0,1,2,1,575,6.354370041,0,Summer
42,9,0,0,1,1,0,1,2,1,578,6.359573869,0,Summer
42,10,0,0,1,1,0,1,2,1,568,6.342121419,0,Summer
42,11,0,0,1,1,0,1,2,1,644,6.467698726,0,Summer
42,12,0,0,1,1,0,1,2,1,636,6.455198563,0,Summer
42,13,0,0,1,1,0,1,2,1,629,6.444131257,0,Summer
42,14,0,0,1,1,0,1,2,1,598,6.393590754,0,Summer
43,1,0,0,1,1,0,1,2,2,573,6.350885717,0,Summer
43,2,0,0,1,1,0,1,2,2,589,6.378426184,0,Summer
43,3,0,0,1,1,0,1,2,2,577,6.357842267,0,Summer
43,4,0,0,1,1,0,1,2,2,596,6.390240667,0,Summer
43,5,0,0,1,1,0,1,2,2,641,6.463029457,0,Summer
43,6,0,0,1,1,0,1,2,2,630,6.445719819,0,Summer
43,7,0,0,1,1,0,1,2,2,620,6.429719478,0,Summer
43,8,0,0,1,1,0,1,2,2,661,6.49375384,0,Summer
43,9,0,0,1,1,0,1,2,2,630,6.445719819,0,Summer
43,10,0,0,1,1,0,1,2,2,644,6.467698726,0,Summer
43,11,0,0,1,1,0,1,2,2,592,6.383506635,0,Summer
43,12,0,0,1,1,0,1,2,2,594,6.386879319,0,Summer
43,13,0,0,1,1,0,1,2,2,599,6.395261598,0,Summer
43,14,0,0,1,1,0,1,2,2,597,6.391917113,0,Summer
43,15,1,2,3,2,6,1,1,3,1762,7.474204806,1,
43,16,1,2,3,2,6,1,1,3,1735,7.458762692,1,
43,17,1,2,3,2,6,1,1,3,1710,7.444248649,1,
43,18,1,2,3,2,6,2,1,3,1639,7.401841579,1,
43,19,1,2,3,2,6,1,1,3,1638,7.401231264,1,
43,20,1,2,3,2,6,1,1,3,1637,7.400620577,1,
43,21,1,2,3,2,6,1,1,3,1622,7.391415235,1,
43,22,1,2,3,2,6,1,1,3,1621,7.390798522,1,
43,23,1,2,3,2,6,1,1,3,1613,7.385851078,1,
43,24,1,2,3,2,6,1,1,3,1608,7.38274645,1,
43,25,1,2,3,2,6,1,1,3,1605,7.380879036,1,
43,26,1,2,3,2,6,1,1,3,1586,7.368970402,1,
43,27,1,2,3,2,6,1,1,3,1585,7.368339686,1,
43,28,1,2,3,2,6,1,1,3,1580,7.365180126,1,
43,29,1,2,3,2,6,1,1,3,1573,7.360739903,1,
43,30,1,2,3,2,6,1,1,3,1507,7.317876199,1,
43,31,1,2,3,2,6,2,1,2,1494,7.309212366,1,
43,32,1,2,3,2,6,1,1,3,1492,7.307872781,1,
43,33,1,2,3,2,6,2,1,2,1480,7.299797367,1,
43,34,1,2,3,2,6,1,1,3,1413,7.253470383,1,
43,35,1,2,3,2,6,1,1,3,1399,7.243512975,1,
43,36,1,2,3,2,6,2,1,2,1371,7.22329568,1,
43,37,1,2,3,2,6,2,1,2,1352,7.209340257,1,
43,38,1,2,3,2,6,2,1,2,1300,7.170119543,1,
43,39,1,2,3,2,6,1,1,3,1264,7.142036575,1,
44,1,0,0,1,1,0,2,1,2,482,6.177944114,0,Summer
44,2,0,0,1,1,0,2,1,2,513,6.240275845,0,Summer
44,3,0,0,1,1,0,2,1,2,539,6.289715571,0,Summer
44,4,0,0,1,1,0,2,1,2,579,6.361302478,0,Summer
44,5,0,0,1,1,0,2,1,2,601,6.398594935,0,Summer
44,6,0,0,1,1,0,2,1,2,612,6.416732283,0,Summer
44,7,0,0,1,1,0,2,1,2,611,6.415096959,0,Summer
44,8,0,0,1,1,0,2,1,2,609,6.411818268,0,Summer
44,9,0,0,1,1,0,2,1,2,591,6.381816017,0,Summer
44,10,0,0,1,1,0,2,1,2,616,6.423246964,0,Summer
44,11,0,0,1,1,0,2,1,2,616,6.423246964,0,Summer
44,12,0,0,1,1,0,2,1,2,623,6.434546519,0,Summer
44,13,0,0,1,1,0,2,1,2,621,6.431331082,0,Summer
44,14,0,0,1,1,0,2,1,2,590,6.380122537,0,Summer
44,15,0,0,1,1,0,2,1,2,620,6.429719478,0,Summer
44,16,0,0,1,1,0,2,1,2,617,6.424869024,0,Summer
44,17,0,0,1,1,0,2,1,2,638,6.458338283,0,Summer
44,18,0,0,1,1,0,2,1,2,642,6.464588304,0,Summer
44,19,0,0,1,1,0,2,1,2,614,6.419994928,0,Summer
44,20,0,0,1,1,0,2,1,2,611,6.415096959,0,Summer
44,21,0,0,1,1,0,2,1,2,623,6.434546519,0,Summer
44,22,0,0,1,1,0,2,1,2,598,6.393590754,0,Summer
45,1,0,0,1,1,0,2,1,1,576,6.356107661,0,Summer
45,2,0,0,1,1,0,2,1,1,632,6.448889394,0,Summer
45,3,0,0,1,1,0,2,1,1,649,6.475432717,0,Summer
45,4,0,0,1,1,0,2,1,1,677,6.517671273,0,Summer
45,5,0,0,1,1,0,2,1,1,739,6.605297921,0,Summer
45,6,0,0,1,1,0,2,1,1,700,6.551080335,0,Summer
45,7,0,0,1,1,0,2,1,1,694,6.542471961,0,Summer
45,8,0,0,1,1,0,2,1,1,723,6.583409222,0,Summer
45,9,0,0,1,1,0,2,1,1,687,6.532334292,0,Summer
45,10,0,0,1,1,0,2,1,1,713,6.56948142,0,Summer
45,11,0,0,1,1,0,2,1,1,593,6.385194399,0,Summer
45,12,1,2,3,2,5,2,1,3,1333,7.19518732,1,
45,13,1,2,3,2,5,2,1,3,1311,7.178545484,1,
46,1,0,0,1,1,0,1,2,1,503,6.22059017,0,Summer
46,2,0,0,1,1,0,1,2,1,520,6.253828812,0,Summer
46,3,0,0,1,1,0,1,2,1,516,6.246106765,0,Summer
46,4,0,0,1,1,0,1,2,1,530,6.272877007,0,Summer
46,5,0,0,1,1,0,1,2,1,536,6.284134161,0,Summer
46,6,0,0,1,1,0,1,2,1,543,6.29710932,0,Summer
46,7,0,0,1,1,0,1,2,1,622,6.432940093,0,Summer
46,8,0,0,1,1,0,1,2,1,667,6.502790046,0,Summer
46,9,0,0,1,1,0,1,2,1,664,6.498282149,0,Summer
46,10,0,0,1,1,0,1,2,1,734,6.598509029,0,Summer
46,11,0,0,1,1,0,1,2,1,745,6.613384218,0,Summer
46,12,0,0,1,1,0,1,2,1,750,6.620073207,0,Summer
46,13,0,0,1,1,0,1,2,1,795,6.678342115,0,Summer
46,14,0,0,1,1,0,1,2,1,775,6.652863029,0,Summer
46,15,0,0,1,1,0,1,2,1,769,6.64509097,0,Summer
46,16,0,0,1,1,0,1,2,1,773,6.650279049,0,Summer
46,17,1,2,3,2,5,2,1,3,1277,7.152268856,1,
47,1,0,0,1,1,0,1,1,2,629,6.444131257,0,Summer
47,2,0,0,1,1,0,1,1,2,651,6.478509642,0,Summer
47,3,0,0,1,1,0,1,1,2,628,6.442540166,0,Summer
47,4,0,0,1,1,0,1,1,2,637,6.456769656,0,Summer
47,5,0,0,1,1,0,1,1,2,619,6.428105273,0,Summer
47,6,0,0,1,1,0,1,1,2,628,6.442540166,0,Summer
